Transaction_ID,Transaction_Amount,Quantity,Customer_Age,Account_Age_Days,Transaction_Hour,Product_Category,Payment_Method,Device_Used,Address_Match,Is_Fraud,Customer_ID,Transaction_Time,Previous_Transactions_Count,Failed_Transaction_Attempts,Fraud_Label,Fraud_Reason
100201,205.25,3,57,42,6,Groceries,UPI,Mobile,No,0,CUST100201,2026-01-27 15:00:43,31,3,0,Normal Transaction
100202,24.29,4,47,102,1,Luxury,PayPal,Tablet,No,0,CUST100202,2026-02-18 19:21:43,31,0,0,Normal Transaction
100203,113.32,3,34,330,22,Books,UPI,Tablet,Yes,0,CUST100203,2026-01-15 23:01:43,23,2,0,Normal Transaction
100204,27.21,3,25,991,20,Luxury,UPI,Laptop,Yes,1,CUST100204,2026-02-11 04:30:43,40,2,1,High Transaction Amount
100205,386.32,1,35,89,11,Luxury,Debit Card,Laptop,No,0,CUST100205,2026-02-16 17:19:43,48,3,0,Normal Transaction
100206,1318.67,5,43,47,9,Groceries,UPI,Tablet,No,1,CUST100206,2026-02-08 19:57:43,48,1,1,Suspicious Device
100207,2203.18,2,38,86,6,Groceries,UPI,Tablet,Yes,0,CUST100207,2026-02-10 16:18:43,11,1,0,Normal Transaction
100208,358.62,1,25,498,22,Groceries,Credit Card,Tablet,No,1,CUST100208,2026-02-08 11:31:43,38,0,1,High Transaction Amount
100209,410.02,4,56,995,17,Clothing,Credit Card,Laptop,Yes,0,CUST100209,2026-03-03 06:08:43,1,4,0,Normal Transaction
100210,310.31,3,51,131,4,Clothing,UPI,Tablet,Yes,0,CUST100210,2026-02-27 21:58:43,2,4,0,Normal Transaction
100211,174.5,4,56,527,23,Luxury,UPI,Laptop,No,1,CUST100211,2026-01-18 14:53:43,48,0,1,Suspicious Device
100212,469.23,1,30,722,0,Clothing,Debit Card,Mobile,Yes,1,CUST100212,2026-01-05 03:34:43,36,4,1,Location Mismatch
100213,287.03,2,52,170,1,Clothing,UPI,Mobile,No,0,CUST100213,2026-01-03 06:04:43,48,3,0,Normal Transaction
100214,623.12,5,35,416,2,Books,Debit Card,Tablet,Yes,0,CUST100214,2025-12-28 13:40:43,16,1,0,Normal Transaction
100215,2.86,5,46,318,20,Clothing,PayPal,Laptop,No,1,CUST100215,2025-12-27 23:53:43,48,0,1,Suspicious Device
100216,260.79,4,27,926,6,Books,Credit Card,Laptop,No,1,CUST100216,2026-01-22 16:25:43,1,3,1,Location Mismatch
100217,395.33,1,20,429,13,Luxury,PayPal,Tablet,Yes,0,CUST100217,2026-01-23 23:19:43,1,0,0,Normal Transaction
100218,574.83,2,54,665,15,Groceries,Debit Card,Mobile,No,0,CUST100218,2026-02-25 04:09:43,27,1,0,Normal Transaction
100219,1319.99,1,32,817,23,Books,UPI,Laptop,No,0,CUST100219,2026-02-26 00:36:43,22,4,0,Normal Transaction
100220,939.92,5,54,939,5,Luxury,Debit Card,Mobile,No,1,CUST100220,2026-01-13 08:53:43,36,3,1,Multiple Failed Attempts
100221,646.76,3,30,226,6,Groceries,UPI,Mobile,No,1,CUST100221,2025-12-25 09:31:43,31,1,1,Normal Transaction
100222,79.06,4,46,575,21,Electronics,Debit Card,Laptop,Yes,0,CUST100222,2025-12-25 21:11:43,32,0,0,Normal Transaction
100223,215.66,2,51,825,8,Clothing,UPI,Mobile,No,0,CUST100223,2026-01-04 14:32:43,0,2,0,Normal Transaction
100224,453.67,5,22,54,14,Clothing,Credit Card,Laptop,No,0,CUST100224,2025-12-25 11:50:43,18,3,0,Normal Transaction
100225,219.11,4,59,419,17,Groceries,PayPal,Mobile,Yes,0,CUST100225,2026-01-16 07:05:43,1,0,0,Normal Transaction
100226,1682.74,3,49,739,5,Electronics,PayPal,Tablet,No,1,CUST100226,2026-02-22 01:14:43,43,0,1,Normal Transaction
100227,413.35,1,26,580,13,Clothing,UPI,Laptop,No,1,CUST100227,2026-01-09 08:56:43,25,1,1,Suspicious Device
100228,183.43,3,45,541,8,Books,Debit Card,Laptop,No,0,CUST100228,2026-01-08 01:34:43,31,0,0,Normal Transaction
100229,573.56,2,26,463,7,Groceries,Credit Card,Mobile,No,1,CUST100229,2026-01-08 17:49:43,5,3,1,Location Mismatch
100230,398.65,2,41,124,14,Electronics,PayPal,Laptop,No,0,CUST100230,2025-12-28 14:50:43,31,3,0,Normal Transaction
100231,356.94,2,35,454,4,Electronics,UPI,Tablet,No,0,CUST100231,2026-01-18 20:54:43,3,0,0,Normal Transaction
100232,344.9,5,30,593,17,Luxury,PayPal,Tablet,Yes,1,CUST100232,2026-01-19 22:44:43,10,1,1,Normal Transaction
100233,196.52,5,20,568,7,Luxury,Debit Card,Tablet,Yes,1,CUST100233,2026-01-25 09:44:43,16,3,1,High Transaction Amount
100234,250.23,5,50,262,23,Electronics,Debit Card,Laptop,No,1,CUST100234,2026-03-01 19:46:43,37,2,1,Normal Transaction
100235,322.28,1,58,781,10,Clothing,Debit Card,Tablet,No,0,CUST100235,2025-12-31 20:49:43,23,4,0,Normal Transaction
100236,798.17,4,44,422,6,Clothing,Debit Card,Mobile,Yes,0,CUST100236,2026-01-16 14:41:43,4,1,0,Normal Transaction
100237,975.69,1,48,535,9,Luxury,Debit Card,Mobile,No,0,CUST100237,2026-01-03 15:22:43,33,1,0,Normal Transaction
100238,122.44,2,53,258,13,Groceries,Credit Card,Tablet,Yes,0,CUST100238,2026-02-12 22:52:43,5,4,0,Normal Transaction
100239,89.8,2,49,525,13,Luxury,PayPal,Laptop,Yes,0,CUST100239,2025-12-30 11:04:43,21,4,0,Normal Transaction
100240,246.19,2,41,365,2,Books,Debit Card,Tablet,No,0,CUST100240,2026-01-27 18:42:43,10,3,0,Normal Transaction
100241,99.95,2,58,224,1,Books,PayPal,Tablet,Yes,0,CUST100241,2026-02-10 02:05:43,47,0,0,Normal Transaction
100242,300.41,5,46,278,3,Groceries,Credit Card,Tablet,No,0,CUST100242,2026-02-20 17:44:43,15,0,0,Normal Transaction
100243,442.02,4,44,192,16,Electronics,Credit Card,Laptop,Yes,0,CUST100243,2026-01-24 17:21:43,32,2,0,Normal Transaction
100244,369.89,1,39,474,23,Books,PayPal,Mobile,Yes,0,CUST100244,2026-02-28 05:36:43,8,0,0,Normal Transaction
100245,615.63,5,29,676,2,Clothing,Credit Card,Mobile,Yes,1,CUST100245,2026-01-03 10:51:43,5,2,1,Location Mismatch
100246,145.16,5,28,33,5,Groceries,Debit Card,Laptop,No,0,CUST100246,2026-02-19 16:17:43,15,2,0,Normal Transaction
100247,512.42,3,40,538,1,Electronics,UPI,Tablet,No,0,CUST100247,2026-02-28 01:11:43,28,1,0,Normal Transaction
100248,1755.46,1,52,397,8,Luxury,Credit Card,Tablet,No,0,CUST100248,2026-02-08 01:54:43,2,1,0,Normal Transaction
100249,475.15,5,28,884,1,Groceries,PayPal,Mobile,Yes,1,CUST100249,2026-02-01 11:11:43,19,3,1,High Transaction Amount
100250,78.43,3,44,707,16,Groceries,Credit Card,Mobile,Yes,1,CUST100250,2026-02-04 11:33:43,35,4,1,Multiple Failed Attempts
100251,9.54,5,38,303,15,Groceries,PayPal,Mobile,No,1,CUST100251,2026-02-23 21:37:43,18,4,1,Multiple Failed Attempts
100252,1001.64,3,22,387,0,Luxury,Credit Card,Laptop,No,0,CUST100252,2025-12-29 22:14:43,25,2,0,Normal Transaction
100253,386.67,2,52,832,16,Luxury,PayPal,Laptop,No,1,CUST100253,2026-02-03 07:02:43,2,4,1,Suspicious Device
100254,137.91,4,33,539,7,Groceries,Debit Card,Tablet,Yes,0,CUST100254,2026-02-19 21:43:43,18,2,0,Normal Transaction
100255,68.33,5,25,591,13,Clothing,PayPal,Mobile,No,1,CUST100255,2025-12-26 06:22:43,19,4,1,Suspicious Device
100256,5.41,5,41,828,2,Books,Credit Card,Tablet,Yes,0,CUST100256,2026-02-05 03:19:43,31,3,0,Normal Transaction
100257,186.02,1,37,740,8,Groceries,Debit Card,Tablet,Yes,0,CUST100257,2026-02-28 11:04:43,6,1,0,Normal Transaction
100258,202.94,5,19,344,7,Clothing,Credit Card,Mobile,Yes,0,CUST100258,2026-01-22 03:52:43,40,1,0,Normal Transaction
100259,182.21,5,35,990,17,Clothing,UPI,Laptop,No,1,CUST100259,2026-01-14 15:45:43,32,2,1,Location Mismatch
100260,274.9,3,42,801,5,Electronics,Credit Card,Mobile,Yes,1,CUST100260,2026-01-30 13:50:43,39,4,1,Multiple Failed Attempts
100261,386.52,3,41,553,16,Electronics,Debit Card,Mobile,No,0,CUST100261,2025-12-31 23:46:43,38,0,0,Normal Transaction
100262,253.82,4,37,673,9,Luxury,UPI,Laptop,No,1,CUST100262,2026-02-25 11:24:43,17,3,1,Suspicious Device
100263,850.28,1,19,225,0,Luxury,UPI,Mobile,No,1,CUST100263,2026-02-11 08:48:43,39,4,1,Normal Transaction
100264,25.83,5,43,918,6,Electronics,UPI,Tablet,Yes,0,CUST100264,2026-01-21 21:09:43,0,0,0,Normal Transaction
100265,251.48,2,32,994,9,Books,Debit Card,Laptop,Yes,0,CUST100265,2026-01-18 21:40:43,10,3,0,Normal Transaction
100266,33.13,3,20,635,5,Electronics,Credit Card,Laptop,No,1,CUST100266,2026-02-15 16:23:43,27,3,1,Suspicious Device
100267,287.61,1,29,264,7,Books,UPI,Mobile,No,1,CUST100267,2026-01-11 14:51:43,24,1,1,Multiple Failed Attempts
100268,485.43,3,24,459,19,Electronics,Credit Card,Tablet,Yes,0,CUST100268,2025-12-26 19:44:43,49,2,0,Normal Transaction
100269,273.0,2,20,127,8,Electronics,Credit Card,Mobile,Yes,0,CUST100269,2026-01-27 14:34:43,22,4,0,Normal Transaction
100270,173.2,2,29,87,11,Luxury,Credit Card,Laptop,Yes,0,CUST100270,2026-01-19 09:09:43,30,3,0,Normal Transaction
100271,616.21,2,36,567,13,Electronics,PayPal,Laptop,No,0,CUST100271,2026-01-02 19:20:43,29,4,0,Normal Transaction
100272,60.31,5,49,307,11,Electronics,UPI,Laptop,Yes,0,CUST100272,2026-02-07 01:00:43,41,3,0,Normal Transaction
100273,381.04,5,49,312,8,Electronics,Debit Card,Laptop,No,1,CUST100273,2026-01-01 00:42:43,34,1,1,Location Mismatch
100274,25.51,3,52,445,21,Books,Debit Card,Tablet,No,0,CUST100274,2025-12-27 05:12:43,6,2,0,Normal Transaction
100275,89.39,4,47,725,23,Books,PayPal,Laptop,Yes,0,CUST100275,2026-01-24 19:52:43,15,0,0,Normal Transaction
100276,127.36,4,37,956,23,Clothing,PayPal,Mobile,Yes,0,CUST100276,2026-01-21 14:13:43,25,0,0,Normal Transaction
100277,216.46,1,53,250,20,Electronics,UPI,Tablet,No,0,CUST100277,2026-01-30 02:45:43,47,1,0,Normal Transaction
100278,279.57,2,53,774,6,Luxury,PayPal,Tablet,Yes,0,CUST100278,2026-02-04 14:31:43,48,3,0,Normal Transaction
100279,269.2,5,29,643,12,Books,Credit Card,Mobile,No,1,CUST100279,2026-02-11 02:16:43,1,1,1,High Transaction Amount
100280,542.36,1,52,794,7,Clothing,Credit Card,Mobile,Yes,0,CUST100280,2026-02-09 11:16:43,0,2,0,Normal Transaction
100281,276.28,2,31,334,1,Luxury,Debit Card,Laptop,Yes,0,CUST100281,2026-01-28 06:02:43,47,0,0,Normal Transaction
100282,578.04,5,58,318,21,Groceries,Credit Card,Laptop,No,1,CUST100282,2026-01-26 19:38:43,11,4,1,High Transaction Amount
100283,176.8,1,37,130,6,Books,Credit Card,Laptop,Yes,0,CUST100283,2026-02-07 14:03:43,4,0,0,Normal Transaction
100284,148.82,1,45,66,2,Luxury,UPI,Mobile,Yes,1,CUST100284,2026-02-19 04:44:43,36,2,1,Normal Transaction
100285,118.0,4,53,301,22,Clothing,Credit Card,Tablet,No,1,CUST100285,2025-12-25 13:36:43,31,3,1,High Transaction Amount
100286,80.78,3,31,592,9,Clothing,PayPal,Laptop,Yes,0,CUST100286,2026-01-03 17:20:43,8,1,0,Normal Transaction
100287,332.05,1,18,133,19,Electronics,Credit Card,Laptop,No,1,CUST100287,2026-01-23 10:35:43,40,0,1,Location Mismatch
100288,890.34,1,37,284,10,Groceries,Credit Card,Mobile,No,1,CUST100288,2026-01-21 04:12:43,34,0,1,Location Mismatch
100289,327.02,5,45,367,14,Electronics,UPI,Laptop,No,1,CUST100289,2026-01-13 18:16:43,18,4,1,High Transaction Amount
100290,232.9,4,31,642,8,Groceries,Credit Card,Mobile,Yes,0,CUST100290,2026-01-07 15:53:43,47,1,0,Normal Transaction
100291,827.51,5,18,119,2,Clothing,UPI,Laptop,Yes,1,CUST100291,2026-03-02 18:24:43,15,4,1,High Transaction Amount
100292,814.86,5,50,691,13,Groceries,Credit Card,Mobile,Yes,0,CUST100292,2026-03-02 17:37:43,2,4,0,Normal Transaction
100293,151.94,2,41,251,10,Electronics,PayPal,Tablet,Yes,0,CUST100293,2026-02-06 05:32:43,19,3,0,Normal Transaction
100294,117.08,5,56,223,23,Electronics,Credit Card,Mobile,Yes,0,CUST100294,2026-03-01 21:37:43,23,0,0,Normal Transaction
100295,201.33,4,55,852,22,Groceries,PayPal,Mobile,No,0,CUST100295,2026-01-13 22:32:43,32,1,0,Normal Transaction
100296,110.42,2,59,892,22,Electronics,Credit Card,Laptop,Yes,0,CUST100296,2026-01-06 22:09:43,23,3,0,Normal Transaction
100297,62.61,5,49,358,4,Luxury,UPI,Tablet,No,1,CUST100297,2026-02-06 05:31:43,10,3,1,Normal Transaction
100298,88.43,1,43,427,9,Electronics,Credit Card,Mobile,No,0,CUST100298,2026-02-20 13:15:43,48,3,0,Normal Transaction
100299,83.97,2,25,303,7,Groceries,Credit Card,Mobile,Yes,0,CUST100299,2026-02-02 09:34:43,7,2,0,Normal Transaction
100300,36.01,1,21,801,0,Books,Debit Card,Mobile,No,0,CUST100300,2026-02-05 20:51:43,35,2,0,Normal Transaction
100301,322.66,5,22,361,1,Electronics,UPI,Mobile,No,1,CUST100301,2026-03-03 06:58:43,37,3,1,Suspicious Device
100302,14.82,1,50,681,15,Groceries,Debit Card,Laptop,No,1,CUST100302,2026-01-05 13:34:43,39,2,1,Multiple Failed Attempts
100303,28.45,1,28,324,1,Electronics,Credit Card,Mobile,Yes,1,CUST100303,2026-01-30 03:07:43,19,1,1,Multiple Failed Attempts
100304,118.82,3,23,482,17,Clothing,Debit Card,Tablet,No,1,CUST100304,2026-01-26 18:18:43,34,0,1,Normal Transaction
100305,114.46,5,28,641,23,Clothing,UPI,Laptop,Yes,0,CUST100305,2026-01-12 23:32:43,47,1,0,Normal Transaction
100306,314.15,5,32,65,11,Books,Credit Card,Tablet,No,1,CUST100306,2026-03-03 03:24:43,24,0,1,Suspicious Device
100307,248.65,3,46,473,0,Books,Credit Card,Mobile,No,0,CUST100307,2026-02-25 02:25:43,34,2,0,Normal Transaction
100308,140.16,4,55,986,10,Luxury,UPI,Tablet,Yes,1,CUST100308,2026-01-17 09:41:43,24,1,1,Normal Transaction
100309,330.98,2,19,942,8,Luxury,Debit Card,Tablet,Yes,0,CUST100309,2026-01-24 08:41:43,28,4,0,Normal Transaction
100310,597.06,2,23,924,20,Clothing,Debit Card,Tablet,Yes,0,CUST100310,2026-01-17 07:17:43,17,3,0,Normal Transaction
100311,34.6,5,51,304,4,Electronics,Debit Card,Tablet,Yes,0,CUST100311,2026-01-30 22:21:43,45,0,0,Normal Transaction
100312,194.28,3,40,326,13,Groceries,UPI,Laptop,Yes,0,CUST100312,2026-02-28 03:06:43,17,0,0,Normal Transaction
100313,933.84,5,38,407,10,Clothing,UPI,Tablet,Yes,0,CUST100313,2026-02-16 13:58:43,1,4,0,Normal Transaction
100314,312.79,4,32,793,3,Electronics,PayPal,Laptop,Yes,1,CUST100314,2026-02-07 01:35:43,34,4,1,Location Mismatch
100315,18.65,5,30,470,18,Luxury,PayPal,Mobile,Yes,0,CUST100315,2026-02-13 15:21:43,15,3,0,Normal Transaction
100316,199.58,5,44,669,14,Groceries,Credit Card,Tablet,Yes,0,CUST100316,2026-01-26 14:37:43,40,2,0,Normal Transaction
100317,260.92,2,53,670,17,Clothing,Credit Card,Mobile,No,0,CUST100317,2026-01-17 21:10:43,35,1,0,Normal Transaction
100318,1128.12,2,42,350,10,Groceries,Credit Card,Mobile,Yes,0,CUST100318,2026-01-04 18:17:43,32,1,0,Normal Transaction
100319,588.58,5,48,583,23,Luxury,UPI,Tablet,No,1,CUST100319,2025-12-28 04:57:43,3,1,1,Suspicious Device
100320,61.45,4,37,452,21,Clothing,UPI,Laptop,Yes,0,CUST100320,2026-01-18 13:30:43,32,2,0,Normal Transaction
100321,239.7,5,59,559,12,Books,Debit Card,Mobile,No,1,CUST100321,2026-02-19 05:17:43,13,3,1,Normal Transaction
100322,513.09,4,26,26,8,Luxury,Debit Card,Tablet,No,1,CUST100322,2025-12-31 00:56:43,20,1,1,Multiple Failed Attempts
100323,57.63,1,59,584,23,Books,PayPal,Laptop,No,0,CUST100323,2026-02-26 17:50:43,47,0,0,Normal Transaction
100324,81.1,5,21,50,23,Groceries,Credit Card,Laptop,Yes,0,CUST100324,2026-02-19 08:30:43,19,0,0,Normal Transaction
100325,165.36,2,42,146,18,Books,UPI,Mobile,Yes,0,CUST100325,2026-02-24 13:46:43,7,0,0,Normal Transaction
100326,180.32,2,22,687,16,Books,Debit Card,Tablet,No,1,CUST100326,2025-12-26 23:33:43,6,4,1,Location Mismatch
100327,595.89,5,34,662,15,Groceries,Debit Card,Laptop,No,0,CUST100327,2026-02-28 09:17:43,2,4,0,Normal Transaction
100328,78.51,3,27,969,13,Luxury,PayPal,Tablet,Yes,1,CUST100328,2026-02-20 16:29:43,16,2,1,Normal Transaction
100329,18.07,1,19,320,2,Clothing,PayPal,Laptop,No,1,CUST100329,2026-02-13 12:17:43,32,1,1,High Transaction Amount
100330,337.96,2,56,937,16,Groceries,Debit Card,Mobile,Yes,0,CUST100330,2025-12-31 07:32:43,47,4,0,Normal Transaction
100331,125.15,3,21,218,5,Electronics,UPI,Laptop,No,1,CUST100331,2025-12-31 13:45:43,11,0,1,Location Mismatch
100332,96.13,4,57,741,0,Groceries,Debit Card,Mobile,Yes,1,CUST100332,2026-01-06 12:00:43,21,4,1,Suspicious Device
100333,153.84,1,23,425,6,Books,Debit Card,Laptop,No,0,CUST100333,2026-01-25 04:41:43,21,0,0,Normal Transaction
100334,219.6,2,22,428,20,Electronics,UPI,Mobile,Yes,0,CUST100334,2026-01-24 04:15:43,45,1,0,Normal Transaction
100335,269.54,3,20,342,5,Groceries,PayPal,Laptop,No,0,CUST100335,2026-02-22 03:16:43,29,2,0,Normal Transaction
100336,142.67,1,52,354,22,Groceries,PayPal,Mobile,No,1,CUST100336,2026-02-10 18:04:43,37,3,1,Normal Transaction
100337,18.61,4,53,453,12,Electronics,Debit Card,Tablet,Yes,0,CUST100337,2026-02-09 08:25:43,37,3,0,Normal Transaction
100338,421.75,2,47,633,22,Clothing,Debit Card,Tablet,Yes,0,CUST100338,2026-01-25 04:43:43,44,0,0,Normal Transaction
100339,128.12,4,25,980,2,Electronics,Debit Card,Mobile,Yes,1,CUST100339,2025-12-31 03:42:43,7,4,1,High Transaction Amount
100340,80.22,4,57,630,4,Books,PayPal,Laptop,No,1,CUST100340,2026-01-26 07:45:43,26,4,1,Location Mismatch
100341,439.08,1,47,149,19,Luxury,Credit Card,Laptop,No,1,CUST100341,2026-01-12 04:21:43,26,0,1,Normal Transaction
100342,28.0,1,33,460,5,Luxury,PayPal,Tablet,No,0,CUST100342,2026-01-15 19:18:43,33,1,0,Normal Transaction
100343,19.56,4,50,663,17,Groceries,UPI,Tablet,No,0,CUST100343,2026-01-07 20:41:43,20,0,0,Normal Transaction
100344,143.85,2,44,761,8,Clothing,Credit Card,Laptop,No,1,CUST100344,2026-01-28 18:08:43,29,1,1,Normal Transaction
100345,523.38,2,21,466,22,Clothing,UPI,Laptop,No,0,CUST100345,2026-02-03 00:33:43,32,2,0,Normal Transaction
100346,462.92,4,54,244,9,Groceries,Credit Card,Laptop,No,1,CUST100346,2026-02-21 07:56:43,27,2,1,Multiple Failed Attempts
100347,151.84,2,52,158,23,Clothing,Credit Card,Tablet,No,1,CUST100347,2026-02-20 16:54:43,46,0,1,Multiple Failed Attempts
100348,383.42,3,33,7,19,Luxury,PayPal,Mobile,No,1,CUST100348,2026-02-26 02:56:43,32,2,1,Suspicious Device
100349,116.82,3,19,859,1,Luxury,Credit Card,Tablet,No,0,CUST100349,2026-01-27 14:48:43,4,4,0,Normal Transaction
100350,946.23,2,27,537,1,Books,Credit Card,Mobile,Yes,0,CUST100350,2026-01-23 23:21:43,47,1,0,Normal Transaction
100351,594.18,4,48,782,0,Electronics,Debit Card,Tablet,No,1,CUST100351,2026-02-24 23:42:43,18,3,1,Normal Transaction
100352,434.21,5,20,483,8,Books,PayPal,Tablet,No,1,CUST100352,2026-01-23 23:27:43,3,3,1,Multiple Failed Attempts
100353,329.26,2,25,917,1,Luxury,UPI,Mobile,No,1,CUST100353,2026-02-28 16:38:43,34,2,1,Normal Transaction
100354,79.41,5,29,800,12,Luxury,PayPal,Laptop,No,1,CUST100354,2026-01-05 06:08:43,48,1,1,Multiple Failed Attempts
100355,626.5,5,23,672,10,Books,Debit Card,Tablet,Yes,0,CUST100355,2026-02-20 11:38:43,16,4,0,Normal Transaction
100356,315.12,3,48,517,18,Books,Debit Card,Mobile,Yes,0,CUST100356,2026-01-14 22:14:43,43,3,0,Normal Transaction
100357,71.38,3,48,56,14,Clothing,PayPal,Laptop,Yes,1,CUST100357,2026-02-11 05:42:43,27,4,1,Normal Transaction
100358,82.01,3,38,329,13,Groceries,UPI,Mobile,No,0,CUST100358,2026-02-04 19:06:43,29,4,0,Normal Transaction
100359,353.45,4,50,260,3,Clothing,UPI,Mobile,No,1,CUST100359,2026-01-03 01:53:43,28,3,1,High Transaction Amount
100360,504.55,4,46,820,3,Groceries,UPI,Mobile,Yes,1,CUST100360,2026-02-03 03:58:43,45,3,1,Multiple Failed Attempts
100361,166.58,5,52,519,21,Clothing,UPI,Laptop,Yes,0,CUST100361,2026-02-05 05:19:43,5,2,0,Normal Transaction
100362,396.84,5,19,574,20,Electronics,Debit Card,Tablet,No,0,CUST100362,2026-02-17 22:05:43,34,1,0,Normal Transaction
100363,90.26,2,40,826,23,Electronics,Credit Card,Laptop,Yes,0,CUST100363,2025-12-31 07:43:43,40,0,0,Normal Transaction
100364,72.7,5,43,242,12,Books,Debit Card,Mobile,Yes,1,CUST100364,2026-02-20 01:21:43,36,1,1,Suspicious Device
100365,485.15,5,49,164,16,Electronics,Credit Card,Laptop,No,0,CUST100365,2026-01-01 14:48:43,23,0,0,Normal Transaction
100366,238.2,5,43,510,3,Clothing,Credit Card,Laptop,No,1,CUST100366,2026-01-10 04:15:43,28,3,1,Suspicious Device
100367,83.71,2,57,227,8,Groceries,UPI,Laptop,No,1,CUST100367,2026-01-19 21:42:43,48,4,1,High Transaction Amount
100368,588.9,2,38,554,12,Groceries,PayPal,Mobile,No,0,CUST100368,2026-02-19 08:26:43,45,1,0,Normal Transaction
100369,32.33,1,58,129,1,Luxury,Debit Card,Mobile,No,1,CUST100369,2026-02-25 05:07:43,30,4,1,Location Mismatch
100370,88.18,2,57,789,10,Groceries,PayPal,Mobile,Yes,0,CUST100370,2026-02-13 20:02:43,34,1,0,Normal Transaction
100371,146.5,1,32,913,22,Books,PayPal,Tablet,No,1,CUST100371,2026-02-08 21:38:43,32,1,1,Normal Transaction
100372,48.82,4,18,87,4,Luxury,Credit Card,Tablet,Yes,0,CUST100372,2026-02-14 07:30:43,20,4,0,Normal Transaction
100373,11.63,3,18,621,18,Clothing,Credit Card,Mobile,No,0,CUST100373,2026-02-09 21:58:43,31,2,0,Normal Transaction
100374,3.65,5,37,277,7,Luxury,PayPal,Tablet,No,0,CUST100374,2026-01-11 01:11:43,22,3,0,Normal Transaction
100375,105.52,3,32,211,6,Groceries,Debit Card,Tablet,No,1,CUST100375,2025-12-27 22:48:43,32,2,1,Location Mismatch
100376,131.48,2,22,773,21,Clothing,Credit Card,Tablet,Yes,0,CUST100376,2026-02-02 07:20:43,2,2,0,Normal Transaction
100377,92.38,4,34,223,7,Groceries,UPI,Mobile,No,1,CUST100377,2026-01-29 00:10:43,17,1,1,Location Mismatch
100378,293.98,2,32,946,2,Groceries,Credit Card,Tablet,No,0,CUST100378,2026-01-22 09:57:43,24,3,0,Normal Transaction
100379,286.36,1,58,217,22,Groceries,UPI,Laptop,Yes,0,CUST100379,2026-01-28 08:08:43,41,1,0,Normal Transaction
100380,1037.22,5,53,652,7,Luxury,UPI,Laptop,No,0,CUST100380,2025-12-27 06:22:43,30,0,0,Normal Transaction
100381,199.67,4,51,523,9,Electronics,UPI,Mobile,Yes,0,CUST100381,2026-01-30 17:38:43,2,1,0,Normal Transaction
100382,789.68,1,42,488,13,Luxury,Credit Card,Laptop,Yes,1,CUST100382,2026-02-05 17:36:43,39,4,1,Normal Transaction
100383,284.75,4,47,980,20,Groceries,UPI,Mobile,Yes,0,CUST100383,2026-02-06 17:32:43,45,1,0,Normal Transaction
100384,205.58,1,38,995,22,Groceries,UPI,Laptop,Yes,0,CUST100384,2026-01-24 18:09:43,23,0,0,Normal Transaction
100385,89.7,2,38,397,20,Groceries,Credit Card,Tablet,No,1,CUST100385,2026-02-17 02:33:43,49,1,1,Location Mismatch
100386,413.73,4,49,203,21,Groceries,Debit Card,Laptop,Yes,0,CUST100386,2026-01-08 03:42:43,31,0,0,Normal Transaction
100387,94.14,4,46,781,17,Books,Credit Card,Mobile,Yes,0,CUST100387,2026-01-29 12:44:43,46,3,0,Normal Transaction
100388,346.84,4,44,562,14,Electronics,UPI,Tablet,Yes,0,CUST100388,2026-02-28 09:42:43,21,1,0,Normal Transaction
100389,551.1,5,39,683,4,Clothing,Debit Card,Laptop,Yes,0,CUST100389,2026-03-03 08:56:43,22,0,0,Normal Transaction
100390,213.0,3,40,413,6,Books,PayPal,Tablet,Yes,0,CUST100390,2026-03-01 11:00:43,1,3,0,Normal Transaction
100391,629.01,5,25,362,15,Groceries,Credit Card,Laptop,Yes,0,CUST100391,2026-02-25 11:17:43,26,4,0,Normal Transaction
100392,406.1,3,18,900,7,Groceries,Debit Card,Mobile,Yes,0,CUST100392,2026-02-17 15:22:43,41,2,0,Normal Transaction
100393,635.62,2,42,10,20,Clothing,UPI,Laptop,Yes,0,CUST100393,2026-01-29 02:03:43,1,0,0,Normal Transaction
100394,287.12,3,19,937,15,Groceries,PayPal,Tablet,No,1,CUST100394,2026-02-10 08:47:43,25,4,1,Normal Transaction
100395,242.38,2,43,314,21,Luxury,Credit Card,Mobile,No,1,CUST100395,2026-02-12 21:10:43,16,3,1,Normal Transaction
100396,3.33,1,51,437,19,Electronics,Credit Card,Tablet,Yes,0,CUST100396,2026-02-27 15:16:43,39,4,0,Normal Transaction
100397,48.36,3,54,698,3,Books,UPI,Laptop,No,0,CUST100397,2025-12-26 07:42:43,32,1,0,Normal Transaction
100398,309.31,2,41,227,4,Electronics,PayPal,Mobile,No,1,CUST100398,2026-02-09 08:12:43,8,2,1,Multiple Failed Attempts
